x,y
2.0470926909407416,0.6066722129512363
2.1325685891458206,0.6078775108735235
2.1329477019592145,0.6050821857294304
2.2259988358245235,0.6078370721734281
2.2263779486379174,0.605041747029335
2.3194290825032255,0.6077966334733327
2.3198081953166194,0.6050013083292396
2.4128593291819285,0.6077561947732374
2.4132384419953223,0.6049608696291442
2.5140333061045887,0.6080229778641444
2.5994670806637363,0.6095388674691088
2.59984619347713,0.6067435423250156
2.6928973273424393,0.6094984287690134
2.693276440155833,0.6067031036249202
2.7863275740211413,0.609457990068918
2.786706686834535,0.6066626649248248
2.879757820699844,0.6094175513688227
2.856779371843562,0.6066323358997533
2.9809317976225045,0.6096843344597296
3.066365572181653,0.6112002240646939
3.066744684995047,0.6084048989206008
3.159795818860355,0.6111597853645986
3.160174931673749,0.6083644602205054
3.2529733236634617,0.6129828967605653
3.2533524364768556,0.6101875716164722
3.3464035703421637,0.61294245806047
3.3467826831555576,0.6101471329163768
3.447577547264825,0.613209241151377
3.5330113218239725,0.6147251307563413
3.5333904346373664,0.6119298056122482
3.6341852987466337,0.6149919138472484
3.7196190733057812,0.6165078034522127
3.719998186119175,0.6137124783081195
3.8207930502284424,0.6167745865431197
3.790070871128202,0.613682149283048
3.90622682478759,0.6182904761480841
3.9066059376009847,0.6154951510039909
4.007400801710251,0.6185572592389911
3.9766786226100117,0.6154648219789194
4.092834576269398,0.6200731488439555
4.093213689082793,0.6172778236998622
4.186012081072505,0.6218962602399222
4.1863911938859,0.619100935095829
4.287186057995166,0.6221630433308292
4.256463878894927,0.6190706060707574
4.380405686444204,0.6236755630441189
4.349641383698032,0.6208937174667242
4.4657973373574205,0.6255020443317603
4.466239635639713,0.6222408316636516
4.558974842160525,0.6273251557277271
4.559417140442818,0.6240639430596183
4.652152346963632,0.6291482671236938
4.652594645245927,0.625887054455585
4.753115705656629,0.6309680086279859
4.722477773848256,0.6272543880025601
4.845787726708545,0.6365182202160768
4.8385705420387435,0.6323286023916117
4.8155289077135635,0.630009274446558
4.930926635746163,0.6402082515997805
4.931432119497355,0.6364811514076562
4.908453670641073,0.6336959359385868
4.977136275334322,0.6439151324418569
5.022334947420097,0.655076213668182
5.022840431171289,0.6513491134760578
5.023345914922482,0.6476220132839335
5.0243568824248666,0.640167812899685
5.001378433568583,0.6373825974306156
5.06753361950587,0.6662372948945072
5.068039103257062,0.6625101947023828
5.068544587008255,0.6587830945102586
5.047208960343349,0.6438848034167854
5.112226807840454,0.6811254763129565
5.112732291591644,0.6773983761208322
5.113237775342837,0.673671275928708
5.113743259094029,0.6699441757365837
5.115765194098799,0.6550357749680866
5.092913116180316,0.6513187844509862
5.093418599931509,0.647591684258862
